ID,	TYPE,	DATEOFBIRTH,	EMAIL,	FIRSTNAME,	LASTNAME,	PASSWORD,	EMPLOYEENUMBER,	HIREDATE,	WORKINGHOURS,	RELATION,	DETAILS,	HV_ID
0571	, 'K',	'1967-03-26',	'Margret@Kovacs.ch',	'Margret',	'Kovacs',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0572	, 'K',	'1967-10-07',	'Nils@Lux.ch',	'Nils',	'Lux',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0573	, 'K',	'1943-11-24',	'Igor@Plüss.ch',	'Igor',	'Plüss',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0574	, 'K',	'1946-09-30',	'Laurent@Terranova.ch',	'Laurent',	'Terranova',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0575	, 'K',	'1946-06-09',	'Nico@Zahnd.ch',	'Nico',	'Zahnd',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0576	, 'K',	'1956-05-30',	'Ditmar@Baiges.ch',	'Ditmar',	'Baiges',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0577	, 'K',	'1955-05-23',	'Cornelio@Emch.ch',	'Cornelio',	'Emch',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0578	, 'K',	'1955-08-01',	'Gitta@Favarger.ch',	'Gitta',	'Favarger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0579	, 'K',	'1961-03-05',	'Ronny@Flisch.ch',	'Ronny',	'Flisch',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0580	, 'K',	'1963-07-28',	'Bert@Flury.ch',	'Bert',	'Flury',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0581	, 'K',	'1963-01-17',	'Nora@Fournier.ch',	'Nora',	'Fournier',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0582	, 'K',	'1964-11-11',	'Helmut@Gantenbein.ch',	'Helmut',	'Gantenbein',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0583	, 'K',	'1957-01-26',	'Anne-Kathrin@Gjokaj.ch',	'Anne-Kathrin',	'Gjokaj',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0584	, 'K',	'1947-05-15',	'Yasin@Grossrieder.ch',	'Yasin',	'Grossrieder',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0585	, 'K',	'1949-03-04',	'Ferdinand@Kappeler.ch',	'Ferdinand',	'Kappeler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0586	, 'K',	'1953-01-01',	'Sylvester@Rolli.ch',	'Sylvester',	'Rolli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0587	, 'K',	'1944-09-06',	'Janka@Sieber.ch',	'Janka',	'Sieber',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0588	, 'K',	'1954-02-02',	'Michel@Vogel.ch',	'Michel',	'Vogel',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0589	, 'K',	'1956-01-27',	'Adrienne@Vögeli.ch',	'Adrienne',	'Vögeli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0590	, 'K',	'1962-02-16',	'Madlen@Walpen.ch',	'Madlen',	'Walpen',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0591	, 'K',	'1948-10-01',	'Kathrin@Fondo.ch',	'Kathrin',	'Fondo',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0592	, 'K',	'1944-02-26',	'Klarissa@Hug.ch',	'Klarissa',	'Hug',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0593	, 'K',	'1961-04-27',	'Klemens@Kubr.ch',	'Klemens',	'Kubr',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0594	, 'K',	'1962-02-05',	'Bernhardt@Trautmann.ch',	'Bernhardt',	'Trautmann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0595	, 'K',	'1950-09-24',	'Amadeus@Magun.ch',	'Amadeus',	'Magun',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0596	, 'K',	'1948-05-28',	'Bernadette@Maurer.ch',	'Bernadette',	'Maurer',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0597	, 'K',	'1951-11-24',	'Zena@Dubach.ch',	'Zena',	'Dubach',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0598	, 'K',	'1958-09-17',	'Yves@Felber.ch',	'Yves',	'Felber',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0599	, 'K',	'1967-09-14',	'Bernhard@Flumene.ch',	'Bernhard',	'Flumene',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0600	, 'K',	'1960-05-01',	'Conrad@Frank.ch',	'Conrad',	'Frank',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0601	, 'K',	'1952-06-09',	'Tobi@Garcia.ch',	'Tobi',	'Garcia',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0602	, 'K',	'1949-03-05',	'Ruben@Gaytan.ch',	'Ruben',	'Gaytan',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0603	, 'K',	'1965-06-02',	'Reinhard@Gjokaj.ch',	'Reinhard',	'Gjokaj',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0604	, 'K',	'1961-06-03',	'Mathew@Gredig.ch',	'Mathew',	'Gredig',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0605	, 'K',	'1964-05-08',	'Hubertus@Grever.ch',	'Hubertus',	'Grever',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0606	, 'K',	'1950-07-18',	'Xander@Grimaldi.ch',	'Xander',	'Grimaldi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0607	, 'K',	'1953-11-01',	'Magnus@Gurtner.ch',	'Magnus',	'Gurtner',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0608	, 'K',	'1953-10-08',	'Luke@Imbach.ch',	'Luke',	'Imbach',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0609	, 'K',	'1968-05-31',	'Hardy@Jüngling.ch',	'Hardy',	'Jüngling',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0610	, 'K',	'1965-01-30',	'Silvius@Kernen.ch',	'Silvius',	'Kernen',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0611	, 'K',	'1967-11-09',	'Ignaz@Kramer.ch',	'Ignaz',	'Kramer',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0612	, 'K',	'1949-09-01',	'Burkhard@Nyffenegger.ch',	'Burkhard',	'Nyffenegger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0613	, 'K',	'1967-03-23',	'Richard@Pinna.ch',	'Richard',	'Pinna',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0614	, 'K',	'1955-07-19',	'Gwenda@Schmid.ch',	'Gwenda',	'Schmid',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0615	, 'K',	'1967-10-23',	'Tobi@Schneider.ch',	'Tobi',	'Schneider',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0616	, 'K',	'1957-01-21',	'Ricky@Trachsel.ch',	'Ricky',	'Trachsel',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0617	, 'K',	'1956-10-19',	'Harald@Zehr.ch',	'Harald',	'Zehr',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0618	, 'K',	'1953-02-11',	'Rosi@Andreani.ch',	'Rosi',	'Andreani',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0619	, 'K',	'1960-05-09',	'Christiane@Andrist.ch',	'Christiane',	'Andrist',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0620	, 'K',	'1957-01-12',	'Isabella@Arn.ch',	'Isabella',	'Arn',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0621	, 'K',	'1957-03-17',	'Eugenia@Baumberger.ch',	'Eugenia',	'Baumberger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0622	, 'K',	'1951-12-05',	'Jamie-Lee@Bucko.ch',	'Jamie-Lee',	'Bucko',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0623	, 'K',	'1959-06-11',	'Zina@Eichenberger.ch',	'Zina',	'Eichenberger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0624	, 'K',	'1962-10-29',	'Helga@Fauchez.ch',	'Helga',	'Fauchez',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0625	, 'K',	'1946-12-18',	'Louise@Felber.ch',	'Louise',	'Felber',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0626	, 'K',	'1948-03-23',	'Mona@Felder.ch',	'Mona',	'Felder',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0627	, 'K',	'1946-09-03',	'Christiane@Frigeri.ch',	'Christiane',	'Frigeri',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0628	, 'K',	'1965-04-04',	'Renate@Frigeri.ch',	'Renate',	'Frigeri',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0629	, 'K',	'1946-03-23',	'Korinna@Geser.ch',	'Korinna',	'Geser',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0630	, 'K',	'1956-03-24',	'Benedikt@Herbst.ch',	'Benedikt',	'Herbst',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0631	, 'K',	'1966-02-06',	'Simona@Hunziker.ch',	'Simona',	'Hunziker',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0632	, 'K',	'1958-07-19',	'Katharina@Hönger.ch',	'Katharina',	'Hönger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0633	, 'K',	'1959-12-06',	'Zoe@Hüsser.ch',	'Zoe',	'Hüsser',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0634	, 'K',	'1967-11-20',	'Karina@Jendly.ch',	'Karina',	'Jendly',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0635	, 'K',	'1955-05-19',	'Inge@Jonsen.ch',	'Inge',	'Jonsen',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0636	, 'K',	'1952-09-20',	'Olga@Juri.ch',	'Olga',	'Juri',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0637	, 'K',	'1947-03-06',	'Ulla@Kappeler.ch',	'Ulla',	'Kappeler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0638	, 'K',	'1963-02-01',	'Owe@Lang.ch',	'Owe',	'Lang',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0639	, 'K',	'1944-01-14',	'Bernd@Petris.ch',	'Bernd',	'Petris',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0640	, 'K',	'1943-10-22',	'Clarissa@Ris.ch',	'Clarissa',	'Ris',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0641	, 'K',	'1955-12-06',	'Elvira@Staudenmann.ch',	'Elvira',	'Staudenmann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0642	, 'K',	'1951-11-21',	'Willy@Stäuble.ch',	'Willy',	'Stäuble',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0643	, 'K',	'1946-09-15',	'Walther@Trautmann.ch',	'Walther',	'Trautmann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0644	, 'K',	'1952-10-27',	'Alfred@Zurbriggen.ch',	'Alfred',	'Zurbriggen',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0645	, 'K',	'1955-06-19',	'Chantal@Zweifel.ch',	'Chantal',	'Zweifel',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0646	, 'K',	'1946-08-14',	'Enrico@Ferreiro.ch',	'Enrico',	'Ferreiro',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0647	, 'K',	'1961-06-04',	'Dominik@Finsterwald.ch',	'Dominik',	'Finsterwald',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0648	, 'K',	'1957-07-09',	'Urs@Fondo.ch',	'Urs',	'Fondo',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0649	, 'K',	'1959-02-05',	'Emil@Fontallez.ch',	'Emil',	'Fontallez',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0650	, 'K',	'1945-06-05',	'Alexander@Furtado.ch',	'Alexander',	'Furtado',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0651	, 'K',	'1957-06-08',	'Arnold@Fäh.ch',	'Arnold',	'Fäh',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0652	, 'K',	'1947-12-09',	'Norbert@Galfo.ch',	'Norbert',	'Galfo',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0653	, 'K',	'1953-05-18',	'York@Gehret.ch',	'York',	'Gehret',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0654	, 'K',	'1954-03-23',	'Ramon@Geissbühler.ch',	'Ramon',	'Geissbühler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0655	, 'K',	'1968-05-31',	'Rudolf@Gnägi.ch',	'Rudolf',	'Gnägi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0656	, 'K',	'1960-10-14',	'Ludwig@Grimaldi.ch',	'Ludwig',	'Grimaldi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0657	, 'K',	'1953-01-10',	'Nicole@Gubran.ch',	'Nicole',	'Gubran',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0658	, 'K',	'1955-07-18',	'Axel@Guldmann.ch',	'Axel',	'Guldmann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0659	, 'K',	'1960-03-05',	'Nico@Iseli.ch',	'Nico',	'Iseli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0660	, 'K',	'1951-08-28',	'Michael@Ryser.ch',	'Michael',	'Ryser',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0661	, 'K',	'1954-02-16',	'Sebastian@Schertenleib.ch',	'Sebastian',	'Schertenleib',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0662	, 'K',	'1963-04-25',	'Holger@Schweizer.ch',	'Holger',	'Schweizer',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0663	, 'K',	'1951-02-02',	'Ruprecht@Weber.ch',	'Ruprecht',	'Weber',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0664	, 'K',	'1965-01-23',	'Valentino@Zurbriggen.ch',	'Valentino',	'Zurbriggen',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0665	, 'K',	'1947-06-27',	'Ricarda@Zweifel.ch',	'Ricarda',	'Zweifel',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0666	, 'K',	'1947-08-21',	'Immanuel@Anliker.ch',	'Immanuel',	'Anliker',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0667	, 'K',	'1955-10-08',	'Harry@Brüggemann.ch',	'Harry',	'Brüggemann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0668	, 'K',	'1964-11-09',	'Emma@Caduff.ch',	'Emma',	'Caduff',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0669	, 'K',	'1967-05-16',	'Pablo@Daucher.ch',	'Pablo',	'Daucher',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0670	, 'K',	'1962-06-09',	'Yasmin@Dällenbach.ch',	'Yasmin',	'Dällenbach',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0671	, 'K',	'1968-05-27',	'Brunhilde@Egger.ch',	'Brunhilde',	'Egger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0672	, 'K',	'1950-01-03',	'Arianne@Elmet.ch',	'Arianne',	'Elmet',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0673	, 'K',	'1954-12-10',	'Jacky@Galletti.ch',	'Jacky',	'Galletti',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0674	, 'K',	'1965-01-24',	'Max@Harker.ch',	'Max',	'Harker',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0675	, 'K',	'1948-09-30',	'Steffen@Jendly.ch',	'Steffen',	'Jendly',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0676	, 'K',	'1954-05-05',	'Dora@Kernen.ch',	'Dora',	'Kernen',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0677	, 'K',	'1960-06-30',	'Helene@Kobel.ch',	'Helene',	'Kobel',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0678	, 'K',	'1951-08-22',	'Heinz@Leu.ch',	'Heinz',	'Leu',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0679	, 'K',	'1949-06-28',	'Angelina@Massimi.ch',	'Angelina',	'Massimi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0680	, 'K',	'1956-05-04',	'Janka@Meier.ch',	'Janka',	'Meier',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0681	, 'K',	'1948-07-26',	'Ev@Mischler.ch',	'Ev',	'Mischler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0682	, 'K',	'1950-03-21',	'Patricia@Pini.ch',	'Patricia',	'Pini',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0683	, 'K',	'1952-06-16',	'Conny@Salzmann.ch',	'Conny',	'Salzmann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0684	, 'K',	'1944-06-18',	'Ellen@Schori.ch',	'Ellen',	'Schori',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0685	, 'K',	'1956-11-25',	'Olive@Vögeli.ch',	'Olive',	'Vögeli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0686	, 'K',	'1949-10-23',	'Laurent@Graber.ch',	'Laurent',	'Graber',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0687	, 'K',	'1947-04-20',	'Cathleen@Gspurning.ch',	'Cathleen',	'Gspurning',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0688	, 'K',	'1946-06-10',	'Henrike@John.ch',	'Henrike',	'John',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0689	, 'K',	'1954-05-22',	'Klemens@Nanzer.ch',	'Klemens',	'Nanzer',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0690	, 'K',	'1967-11-08',	'Marlene@Zumbühl.ch',	'Marlene',	'Zumbühl',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0691	, 'K',	'1949-12-01',	'Konstantin@Dijkstra.ch',	'Konstantin',	'Dijkstra',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0692	, 'K',	'1959-09-11',	'Markus@Scheuber.ch',	'Markus',	'Scheuber',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0693	, 'K',	'1949-07-11',	'Giuliano@Ambühl.ch',	'Giuliano',	'Ambühl',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0694	, 'K',	'1964-04-21',	'Anabel@Frutig.ch',	'Anabel',	'Frutig',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0695	, 'K',	'1956-04-20',	'Bettina@Held.ch',	'Bettina',	'Held',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0696	, 'K',	'1948-12-18',	'Wilhelm@König.ch',	'Wilhelm',	'König',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0697	, 'K',	'1960-02-18',	'Evi@Künzi.ch',	'Evi',	'Künzi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0698	, 'K',	'1951-03-22',	'Jean-Luca@Zurbriggen.ch',	'Jean-Luca',	'Zurbriggen',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0699	, 'K',	'1963-10-17',	'Nadine@Espinho.ch',	'Nadine',	'Espinho',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0700	, 'K',	'1956-03-13',	'Mathilde@Binkert.ch',	'Mathilde',	'Binkert',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0701	, 'K',	'1950-04-17',	'Katja@Geissberger.ch',	'Katja',	'Geissberger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0702	, 'K',	'1958-06-04',	'Silvio@Gemetti.ch',	'Silvio',	'Gemetti',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0703	, 'K',	'1950-06-07',	'Theresia@Godwin.ch',	'Theresia',	'Godwin',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0704	, 'K',	'1968-01-13',	'Mira@Heimgartner.ch',	'Mira',	'Heimgartner',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0705	, 'K',	'1956-02-12',	'Ilka@Jäggi.ch',	'Ilka',	'Jäggi',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0706	, 'K',	'1954-12-18',	'Kezia@Lux.ch',	'Kezia',	'Lux',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0707	, 'K',	'1956-12-06',	'Lissy@Nemetschek.ch',	'Lissy',	'Nemetschek',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0708	, 'K',	'1967-07-15',	'Isabella@Plumettaz.ch',	'Isabella',	'Plumettaz',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0709	, 'K',	'1945-04-25',	'Olivia@Soltermann.ch',	'Olivia',	'Soltermann',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0710	, 'K',	'1949-12-22',	'Hilma@Strub.ch',	'Hilma',	'Strub',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0711	, 'K',	'1952-12-04',	'Trixi@Alessio.ch',	'Trixi',	'Alessio',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0712	, 'K',	'1954-06-20',	'Alfred@Appert.ch',	'Alfred',	'Appert',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0713	, 'K',	'1954-08-13',	'Benjamin@Balz.ch',	'Benjamin',	'Balz',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0714	, 'K',	'1948-08-20',	'Toni@Berchtold.ch',	'Toni',	'Berchtold',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0715	, 'K',	'1956-04-15',	'Harald@Dietrich.ch',	'Harald',	'Dietrich',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0716	, 'K',	'1953-10-05',	'Jules@Fala.ch',	'Jules',	'Fala',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0717	, 'K',	'1954-11-03',	'Leonardo@Gampp.ch',	'Leonardo',	'Gampp',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0718	, 'K',	'1957-03-28',	'Sebastiano@Gampp.ch',	'Sebastiano',	'Gampp',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0719	, 'K',	'1958-08-02',	'Graziella@Ganz.ch',	'Graziella',	'Ganz',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0720	, 'K',	'1964-01-19',	'Astrid@Garcia.ch',	'Astrid',	'Garcia',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0721	, 'K',	'1949-12-12',	'Nicoline@Gaytan.ch',	'Nicoline',	'Gaytan',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0722	, 'K',	'1965-03-08',	'Kathi@Gsell.ch',	'Kathi',	'Gsell',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0723	, 'K',	'1962-10-02',	'Georg@Hegner.ch',	'Georg',	'Hegner',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0724	, 'K',	'1964-05-10',	'Conny@Hertig.ch',	'Conny',	'Hertig',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0725	, 'K',	'1967-10-22',	'Viktor@Hoz.ch',	'Viktor',	'Hoz',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0726	, 'K',	'1956-10-30',	'Thomas@Jäger.ch',	'Thomas',	'Jäger',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0727	, 'K',	'1955-02-28',	'Yasmine@Probst.ch',	'Yasmine',	'Probst',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0728	, 'K',	'1966-05-31',	'Justus@Rüegg.ch',	'Justus',	'Rüegg',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0729	, 'K',	'1947-06-15',	'Heidi@Somm.ch',	'Heidi',	'Somm',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0730	, 'K',	'1967-12-03',	'Klarissa@Thöni.ch',	'Klarissa',	'Thöni',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0731	, 'K',	'1956-03-19',	'Gaby@Vini.ch',	'Gaby',	'Vini',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0732	, 'K',	'1965-08-11',	'Tim@Wyler.ch',	'Tim',	'Wyler',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0733	, 'K',	'1957-01-29',	'Jannik@Bichsel.ch',	'Jannik',	'Bichsel',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0734	, 'K',	'1960-02-02',	'Bernd@Caduff.ch',	'Bernd',	'Caduff',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0735	, 'K',	'1957-03-15',	'Bernd@Dängeli.ch',	'Bernd',	'Dängeli',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0736	, 'K',	'1953-11-12',	'Gunter@Eidam.ch',	'Gunter',	'Eidam',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0737	, 'K',	'1964-07-30',	'Helmut@Gerencser.ch',	'Helmut',	'Gerencser',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0738	, 'K',	'1961-07-16',	'Mathew@Geser.ch',	'Mathew',	'Geser',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0739	, 'K',	'1949-10-17',	'Andreas@Grandinetti.ch',	'Andreas',	'Grandinetti',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
0740	, 'K',	'1959-07-15',	'Bert@Hardmeier.ch',	'Bert',	'Hardmeier',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	1
0741	, 'K',	'1951-11-04',	'Ali@Kuster.ch',	'Ali',	'Kuster',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	2
0742	, 'K',	'1961-02-10',	'Janka@Maibach.ch',	'Janka',	'Maibach',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	3
0743	, 'K',	'1947-01-05',	'Derrik@Schertenleib.ch',	'Derrik',	'Schertenleib',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	4
0744	, 'K',	'1955-01-26',	'Ulf@Scheuber.ch',	'Ulf',	'Scheuber',	NULL,	NULL,	NULL,	NULL,	NULL,	NULL,	5
